"id","semantic_key","concept_id","language","locale","preferred","variants_json","rejected_forms_json","scope_ids_json","register","evidence_json","rights_id","status","ledger_term_id","source_term","ledger_status","ledger_binding_json","record_json"
"urn:uuid:ca08308c-7fed-5c57-a4e9-cdaa078d8204","lebl.ra.term.ledger.lebl-term-0150.id-id","urn:uuid:4e1e6746-4621-524c-8267-a4866ae48c2f","id","id-ID","limit inferior","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0150"",""sha256"":""sha256:fe9f97c04b9f2bf41de86ac88950b9884f79c9e36b57daa4e8db6e62235bf6b9""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0150","limit inferior","admitted","{""concept_id"":""concept.limit.inferior"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""limit inferior"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""limit inferior"",""status"":""admitted"",""term_id"":""LEBL-TERM-0150"",""variants_id"":""""}","{""concept_id"":""urn:uuid:4e1e6746-4621-524c-8267-a4866ae48c2f"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0150"",""sha256"":""sha256:fe9f97c04b9f2bf41de86ac88950b9884f79c9e36b57daa4e8db6e62235bf6b9""}],""examples"":[],""id"":""urn:uuid:ca08308c-7fed-5c57-a4e9-cdaa078d8204"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.limit.inferior"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""limit inferior"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""limit inferior"",""status"":""admitted"",""term_id"":""LEBL-TERM-0150"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""limit inferior"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0150.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:33644870-eebf-5fdb-82db-5cb56684d9ce","lebl.ra.term.ledger.lebl-term-0196.id-id","urn:uuid:55e182f7-390a-5f60-b982-3b5b75c37a61","id","id-ID","limit sekuensial","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0196"",""sha256"":""sha256:e2355df3c84d525caf81eb3a8ce249e9fda03ccffba04cc1c05db7db6c2b3bb8""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0196","sequential limit","admitted","{""concept_id"":""concept.limit.sequential"",""evidence"":""R006 ch-contfunc.tex"",""notes"":"""",""preferred_id"":""limit sekuensial"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""sequential limit"",""status"":""admitted"",""term_id"":""LEBL-TERM-0196"",""variants_id"":""""}","{""concept_id"":""urn:uuid:55e182f7-390a-5f60-b982-3b5b75c37a61"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0196"",""sha256"":""sha256:e2355df3c84d525caf81eb3a8ce249e9fda03ccffba04cc1c05db7db6c2b3bb8""}],""examples"":[],""id"":""urn:uuid:33644870-eebf-5fdb-82db-5cb56684d9ce"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.limit.sequential"",""evidence"":""R006 ch-contfunc.tex"",""notes"":"""",""preferred_id"":""limit sekuensial"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""sequential limit"",""status"":""admitted"",""term_id"":""LEBL-TERM-0196"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""limit sekuensial"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0196.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:2d8d942e-3440-5fa5-b333-f1a457f3ac02","lebl.ra.term.ledger.lebl-term-0192.id-id","urn:uuid:1a91c029-2041-5be3-aca9-34b778804021","id","id-ID","limit sepihak","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0192"",""sha256"":""sha256:377cc91237c38b711e96d05fd5751406950c15f159b022696bf58465c047d9b8""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0192","one-sided limit","admitted","{""concept_id"":""concept.limit.one-sided"",""evidence"":""R006 ch-contfunc.tex"",""notes"":"""",""preferred_id"":""limit sepihak"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""one-sided limit"",""status"":""admitted"",""term_id"":""LEBL-TERM-0192"",""variants_id"":""""}","{""concept_id"":""urn:uuid:1a91c029-2041-5be3-aca9-34b778804021"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0192"",""sha256"":""sha256:377cc91237c38b711e96d05fd5751406950c15f159b022696bf58465c047d9b8""}],""examples"":[],""id"":""urn:uuid:2d8d942e-3440-5fa5-b333-f1a457f3ac02"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.limit.one-sided"",""evidence"":""R006 ch-contfunc.tex"",""notes"":"""",""preferred_id"":""limit sepihak"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""one-sided limit"",""status"":""admitted"",""term_id"":""LEBL-TERM-0192"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""limit sepihak"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0192.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:2b2d73ae-2378-5325-90b7-c16685cb2d37","lebl.ra.term.ledger.lebl-term-0151.id-id","urn:uuid:b30dc386-8d76-527d-82d4-18a75f90f3db","id","id-ID","limit subbarisan","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0151"",""sha256"":""sha256:0809489c709b47c6aedcf60ac87bde026b00eb096810c9673f98f54266dfc130""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0151","subsequential limit","admitted","{""concept_id"":""concept.limit.subsequential"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""limit subbarisan"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""subsequential limit"",""status"":""admitted"",""term_id"":""LEBL-TERM-0151"",""variants_id"":""""}","{""concept_id"":""urn:uuid:b30dc386-8d76-527d-82d4-18a75f90f3db"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0151"",""sha256"":""sha256:0809489c709b47c6aedcf60ac87bde026b00eb096810c9673f98f54266dfc130""}],""examples"":[],""id"":""urn:uuid:2b2d73ae-2378-5325-90b7-c16685cb2d37"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.limit.subsequential"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""limit subbarisan"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""subsequential limit"",""status"":""admitted"",""term_id"":""LEBL-TERM-0151"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""limit subbarisan"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0151.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:3382ace7-267c-5c23-a42a-778908dd7757","lebl.ra.term.ledger.lebl-term-0149.id-id","urn:uuid:a654f034-1d88-5e37-9cfb-a948c60a7ad9","id","id-ID","limit superior","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0149"",""sha256"":""sha256:ef74945f039d0f9643d9c262eb4cb5dc760ba9a1f2464d5b3da5db9a0d916d2f""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0149","limit superior","admitted","{""concept_id"":""concept.limit.superior"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""limit superior"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""limit superior"",""status"":""admitted"",""term_id"":""LEBL-TERM-0149"",""variants_id"":""""}","{""concept_id"":""urn:uuid:a654f034-1d88-5e37-9cfb-a948c60a7ad9"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0149"",""sha256"":""sha256:ef74945f039d0f9643d9c262eb4cb5dc760ba9a1f2464d5b3da5db9a0d916d2f""}],""examples"":[],""id"":""urn:uuid:3382ace7-267c-5c23-a42a-778908dd7757"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.limit.superior"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""limit superior"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""limit superior"",""status"":""admitted"",""term_id"":""LEBL-TERM-0149"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""limit superior"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0149.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:38f1a4f3-ac80-5269-b791-a3c060035cc1","lebl.ra.term.ledger.lebl-term-0153.id-id","urn:uuid:3b86a995-5b62-5296-9839-e92d7d8fb33e","id","id-ID","limit tak hingga","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0153"",""sha256"":""sha256:e5247039ea452bcbb191e992c865ff953a3d8a26b52fbfd2b19d854bbc1c58f9""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0153","infinite limit","admitted","{""concept_id"":""concept.limit.infinite"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""limit tak hingga"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""infinite limit"",""status"":""admitted"",""term_id"":""LEBL-TERM-0153"",""variants_id"":""""}","{""concept_id"":""urn:uuid:3b86a995-5b62-5296-9839-e92d7d8fb33e"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0153"",""sha256"":""sha256:e5247039ea452bcbb191e992c865ff953a3d8a26b52fbfd2b19d854bbc1c58f9""}],""examples"":[],""id"":""urn:uuid:38f1a4f3-ac80-5269-b791-a3c060035cc1"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.limit.infinite"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""limit tak hingga"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""infinite limit"",""status"":""admitted"",""term_id"":""LEBL-TERM-0153"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""limit tak hingga"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0153.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:d5138530-0f45-5092-8a28-6d3c620a8668","lebl.ra.term.ledger.lebl-term-0220.id-id","urn:uuid:3b86a995-5b62-5296-9839-e92d7d8fb33e","id","id-ID","limit tak hingga","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0220"",""sha256"":""sha256:7c9db097bd97851ca7a26a9677ecbf80900ffde20ff28091192852ae92bd0adf""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0220","infinite limit","admitted","{""concept_id"":""concept.limit.infinite"",""evidence"":""R006 ch-contfunc.tex"",""notes"":"""",""preferred_id"":""limit tak hingga"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""infinite limit"",""status"":""admitted"",""term_id"":""LEBL-TERM-0220"",""variants_id"":""""}","{""concept_id"":""urn:uuid:3b86a995-5b62-5296-9839-e92d7d8fb33e"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0220"",""sha256"":""sha256:7c9db097bd97851ca7a26a9677ecbf80900ffde20ff28091192852ae92bd0adf""}],""examples"":[],""id"":""urn:uuid:d5138530-0f45-5092-8a28-6d3c620a8668"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.limit.infinite"",""evidence"":""R006 ch-contfunc.tex"",""notes"":"""",""preferred_id"":""limit tak hingga"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""infinite limit"",""status"":""admitted"",""term_id"":""LEBL-TERM-0220"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""limit tak hingga"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0220.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:fb381a4a-e1c9-5814-ba76-908a4655b52a","lebl.ra.term.ledger.lebl-term-0163.id-id","urn:uuid:ef4a2c26-9098-5b29-b363-fa99c8557383","id","id-ID","linearitas deret","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0163"",""sha256"":""sha256:5f5d91641aed0a62d6bf06b63a3981d3e143f5f6911e5b0ee8b485ebb8f3fe8b""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0163","linearity of series","admitted","{""concept_id"":""concept.series.linearity"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""linearitas deret"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""linearity of series"",""status"":""admitted"",""term_id"":""LEBL-TERM-0163"",""variants_id"":""""}","{""concept_id"":""urn:uuid:ef4a2c26-9098-5b29-b363-fa99c8557383"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0163"",""sha256"":""sha256:5f5d91641aed0a62d6bf06b63a3981d3e143f5f6911e5b0ee8b485ebb8f3fe8b""}],""examples"":[],""id"":""urn:uuid:fb381a4a-e1c9-5814-ba76-908a4655b52a"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.series.linearity"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""linearitas deret"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""linearity of series"",""status"":""admitted"",""term_id"":""LEBL-TERM-0163"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""linearitas deret"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0163.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:33238e7a-5a06-5a8c-bdc2-792d81970ffc","lebl.ra.term.ledger.lebl-term-0276.id-id","urn:uuid:8655731b-8f76-5eae-bcf1-0f1a9045eb41","id","id-ID","linearitas integral","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0276"",""sha256"":""sha256:318bf36313ea633bb189285e7902e9be8cb17057f55491934bbbc832451e53b3""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0276","linearity of the integral","admitted","{""concept_id"":""concept.integration.linearity"",""evidence"":""R006 ch-riemann.tex"",""notes"":"""",""preferred_id"":""linearitas integral"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""linearity of the integral"",""status"":""admitted"",""term_id"":""LEBL-TERM-0276"",""variants_id"":""""}","{""concept_id"":""urn:uuid:8655731b-8f76-5eae-bcf1-0f1a9045eb41"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0276"",""sha256"":""sha256:318bf36313ea633bb189285e7902e9be8cb17057f55491934bbbc832451e53b3""}],""examples"":[],""id"":""urn:uuid:33238e7a-5a06-5a8c-bdc2-792d81970ffc"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.integration.linearity"",""evidence"":""R006 ch-riemann.tex"",""notes"":"""",""preferred_id"":""linearitas integral"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""linearity of the integral"",""status"":""admitted"",""term_id"":""LEBL-TERM-0276"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""linearitas integral"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0276.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:d5e3b366-71d1-58ce-ad5c-2d22cf6f20e0","lebl.ra.term.ledger.lebl-term-0237.id-id","urn:uuid:af54a11a-d9ea-5e4b-a5c2-185eddfb6864","id","id-ID","linearitas turunan","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0237"",""sha256"":""sha256:4a2fbef91a203f8c6541458518d4cda049c3a7a5e4c9212fb6e6de01a8144706""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0237","linearity of the derivative","admitted","{""concept_id"":""concept.calculus.derivative-linearity"",""evidence"":""R006 ch-der.tex"",""notes"":"""",""preferred_id"":""linearitas turunan"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""linearity of the derivative"",""status"":""admitted"",""term_id"":""LEBL-TERM-0237"",""variants_id"":""""}","{""concept_id"":""urn:uuid:af54a11a-d9ea-5e4b-a5c2-185eddfb6864"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0237"",""sha256"":""sha256:4a2fbef91a203f8c6541458518d4cda049c3a7a5e4c9212fb6e6de01a8144706""}],""examples"":[],""id"":""urn:uuid:d5e3b366-71d1-58ce-ad5c-2d22cf6f20e0"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.calculus.derivative-linearity"",""evidence"":""R006 ch-der.tex"",""notes"":"""",""preferred_id"":""linearitas turunan"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""linearity of the derivative"",""status"":""admitted"",""term_id"":""LEBL-TERM-0237"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""linearitas turunan"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0237.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:22545a3e-91f1-53d4-bda1-dfe8c8ea9275","lebl.ra.term.ledger.lebl-term-0341.id-id","urn:uuid:1589d14b-dffb-56d5-a9d3-dc8ed7f45f15","id","id-ID","lingkungan terbuka","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0341"",""sha256"":""sha256:795d3611697e6fda8be3f0cf158af957528ba8c2346f6120aa0b59aab1ab8e14""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0341","open neighborhood","admitted","{""concept_id"":""concept.neighborhood.open"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""lingkungan terbuka"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""open neighborhood"",""status"":""admitted"",""term_id"":""LEBL-TERM-0341"",""variants_id"":""""}","{""concept_id"":""urn:uuid:1589d14b-dffb-56d5-a9d3-dc8ed7f45f15"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0341"",""sha256"":""sha256:795d3611697e6fda8be3f0cf158af957528ba8c2346f6120aa0b59aab1ab8e14""}],""examples"":[],""id"":""urn:uuid:22545a3e-91f1-53d4-bda1-dfe8c8ea9275"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.neighborhood.open"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""lingkungan terbuka"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""open neighborhood"",""status"":""admitted"",""term_id"":""LEBL-TERM-0341"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""lingkungan terbuka"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0341.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
